,age,job,marital,education,balance,housing,loan,day,month,duration,campaign,previous,y
36763,36,1,1,0,300,1,0,12,8,57,1,1,0
36764,30,7,2,1,419,1,0,12,8,300,3,0,0
36765,40,0,1,1,3126,1,0,12,8,200,2,0,0
36766,31,1,1,1,1908,0,0,12,8,225,1,0,0
36768,39,0,2,1,102,1,0,12,8,293,2,0,0
36769,40,4,1,2,226,1,0,12,8,262,2,0,0
36770,36,1,1,1,82,1,0,12,8,137,2,0,0
36771,34,9,1,1,210,1,1,12,8,211,2,1,0
36772,36,5,2,2,1514,1,0,12,8,387,3,0,0
36773,28,9,2,1,1453,1,0,12,8,246,1,1,0
36775,35,0,2,1,10,0,1,12,8,357,1,4,0
36776,31,1,1,1,-112,1,0,12,8,584,2,0,0
36777,32,1,1,1,1005,0,0,12,8,215,1,0,0
36778,44,0,1,1,1380,1,0,12,8,240,1,0,0
36779,34,7,1,1,-118,1,0,12,8,230,1,0,0
36780,33,0,0,1,-417,0,0,12,8,337,1,5,0
36783,42,0,2,1,470,1,0,12,8,207,4,0,0
36784,51,1,1,0,1164,1,0,12,8,100,1,2,0
36786,29,7,2,3,-70,1,1,12,8,146,1,1,0
36787,35,1,2,1,68,1,0,12,8,334,1,6,0
36788,30,1,2,1,0,1,0,12,8,271,1,4,0
36789,35,7,0,1,0,1,1,12,8,95,4,1,0
36790,40,4,1,1,0,1,0,12,8,223,4,3,0
36793,40,0,1,1,419,1,1,12,8,92,1,1,0
36794,32,0,2,1,641,1,0,12,8,148,1,0,0
36795,56,1,1,0,373,1,0,12,8,179,1,1,0
36796,31,9,2,1,1,1,0,12,8,223,1,0,0
36797,44,1,1,0,887,1,0,12,8,165,2,1,0
36800,37,6,0,1,-38,1,0,12,8,165,1,2,0
36801,47,0,1,1,663,1,1,12,8,409,1,6,1
36802,45,1,1,0,1335,1,0,12,8,88,2,0,0
36803,37,7,1,1,335,1,0,12,8,107,2,2,0
36805,50,4,1,2,126,1,0,12,8,132,3,0,0
36806,30,9,2,1,249,0,0,12,8,406,1,0,0
36807,31,1,1,0,2581,0,0,12,8,240,1,2,0
36808,46,1,1,0,0,1,0,12,8,278,1,0,0
36812,52,1,1,0,-637,1,1,12,8,161,5,2,0
36813,56,4,1,0,31,1,0,12,8,215,2,0,0
36814,59,7,1,0,64,1,1,12,8,370,2,0,0
36815,24,8,2,2,603,1,0,12,8,157,5,0,0
36816,51,4,1,1,1250,1,0,12,8,209,2,0,0
36817,60,6,1,1,18,1,1,12,8,399,4,1,0
36820,48,1,2,1,574,0,0,12,8,328,2,0,0
36821,33,4,2,2,1150,1,0,12,8,109,2,0,0
36822,41,1,0,1,139,1,0,12,8,178,3,1,0
36823,35,0,1,1,614,1,0,12,8,242,2,0,0
36824,28,1,1,1,337,1,0,12,8,450,2,0,0
36825,36,1,1,1,129,1,0,12,8,183,4,0,0
36826,36,9,2,1,75,1,0,12,8,485,2,4,0
36827,49,4,0,1,1598,1,0,12,8,76,2,1,0
36828,37,4,1,2,1949,1,0,12,8,328,2,0,0
36829,47,1,1,1,802,1,1,12,8,289,2,0,1
36830,33,4,0,2,-634,1,1,12,8,163,2,1,0
36831,44,4,1,2,870,1,1,12,8,118,2,1,0
36834,37,0,2,0,912,1,0,12,8,637,3,22,1
36835,59,0,1,1,1575,1,0,12,8,301,3,11,0
36838,28,8,2,1,197,1,0,12,8,32,1,0,0
36839,58,1,1,0,1596,1,0,12,8,470,2,0,0
36840,54,1,1,1,143,1,0,12,8,278,2,5,0
36841,43,1,1,0,-98,1,1,12,8,112,2,3,0
36842,48,1,1,0,89,1,0,12,8,34,4,0,0
36843,57,4,1,0,785,1,0,12,8,169,1,0,0
36844,31,0,2,2,355,1,0,12,8,609,1,0,1
36847,35,10,1,1,194,1,0,12,8,192,3,0,0
36849,36,1,1,1,98,1,0,12,8,415,1,1,0
36850,33,0,2,1,-15,0,0,12,8,326,3,2,0
36851,50,1,0,0,15,1,0,12,8,173,2,7,0
36852,40,4,2,2,-50,1,0,12,8,306,2,1,0
36853,40,7,1,1,1116,1,0,12,8,350,5,2,0
36854,40,1,1,0,1411,1,0,12,8,224,2,2,0
36855,46,9,1,1,3,1,1,12,8,614,3,0,1
36856,40,1,1,1,327,1,0,12,8,474,2,1,0
36857,54,5,1,0,-58,0,0,12,8,143,4,0,0
36858,54,9,0,1,-11,1,0,12,8,168,4,0,0
36859,45,9,1,0,-158,1,0,12,8,317,2,0,0
36860,39,9,1,3,0,1,0,12,8,106,3,0,0
36862,52,1,1,1,555,1,0,12,8,314,2,0,0
36864,45,1,1,0,644,1,0,12,8,422,2,0,0
36866,32,8,2,2,61,1,0,12,8,130,3,0,0
36867,32,9,2,1,0,1,0,12,8,61,4,0,0
36869,31,9,1,1,465,1,0,12,8,259,3,0,0
36870,30,1,1,0,190,0,0,12,8,29,2,1,0
36872,35,0,1,1,2321,1,0,12,8,306,2,0,0
36874,43,9,1,1,422,1,0,12,8,181,2,1,0
36875,43,1,1,0,-25,1,0,12,8,254,4,2,0
36876,44,9,2,1,285,1,0,12,8,373,3,0,0
36877,45,1,1,1,3092,1,1,12,8,180,2,0,0
36878,33,1,1,1,2279,1,0,12,8,123,3,0,0
36879,40,1,1,0,14,1,0,12,8,135,4,0,0
36880,49,1,1,0,3028,1,0,12,8,216,2,3,0
36881,36,7,1,1,257,1,0,12,8,86,2,0,0
36882,25,8,2,1,1116,1,0,12,8,85,2,3,0
36883,48,1,1,1,525,1,0,12,8,325,2,0,0
36884,33,7,1,1,204,1,1,12,8,142,2,3,0
36885,49,7,1,1,-301,1,0,12,8,187,4,0,0
36886,52,5,2,1,316,0,0,12,8,463,3,0,0
36888,56,0,1,1,550,1,0,12,8,398,2,0,0
36889,45,6,0,2,963,1,0,12,8,528,5,0,1
36890,31,1,1,0,-199,1,1,12,8,149,5,10,0
36891,49,4,0,2,108,1,0,12,8,288,2,2,0
36892,41,0,1,1,124,1,0,12,8,191,3,0,0
36894,40,7,0,1,209,1,0,12,8,302,2,3,0
36895,38,1,1,0,14,1,1,12,8,317,2,0,0
36896,31,8,2,1,241,1,0,12,8,211,5,0,0
36897,45,1,1,1,3412,1,0,12,8,101,2,0,0
36898,36,9,1,1,186,1,0,12,8,187,3,0,0
36899,40,0,1,0,129,1,0,12,8,464,3,0,0
36900,51,7,2,0,2499,1,0,12,8,98,5,0,0
36901,36,6,2,1,74,1,1,12,8,198,2,0,0
36902,38,1,2,0,947,1,0,12,8,361,2,0,0
36903,28,7,2,1,159,1,0,12,8,345,2,0,0
36904,38,1,1,0,481,1,0,12,8,114,5,0,0
36905,34,1,1,0,373,1,0,12,8,481,2,0,0
36906,32,9,1,1,465,1,0,12,8,210,2,0,0
36907,59,0,1,1,145,1,0,12,8,556,2,13,1
36908,37,9,1,1,64,1,0,12,8,239,4,2,0
36909,31,4,2,2,2592,0,0,12,8,349,2,1,0
36910,45,4,1,2,677,1,0,12,8,253,3,2,0
36911,43,1,1,3,245,1,1,12,8,112,4,2,0
36912,37,0,1,1,1193,0,0,12,8,396,2,0,0
36913,46,0,0,1,984,1,0,12,8,181,4,5,0
36914,55,3,1,1,167,1,0,12,8,178,3,7,0
36916,44,1,2,1,492,0,1,12,8,209,2,3,0
36918,52,3,1,1,411,1,0,12,8,210,3,0,0
36920,52,5,1,0,752,1,0,12,8,339,4,2,0
36921,38,1,1,1,1556,1,0,12,8,191,3,0,0
36923,43,1,1,0,555,1,0,12,8,175,2,2,0
36924,29,7,0,1,161,1,1,12,8,286,5,0,0
36925,36,7,2,1,590,1,0,12,8,170,3,0,0
36927,49,7,1,1,271,1,1,12,8,541,2,2,0
36928,60,1,1,0,193,1,0,12,8,89,2,0,0
36929,48,7,0,1,201,1,0,12,8,242,3,2,0
36932,44,0,2,1,469,1,1,12,8,158,2,0,0
36933,60,9,1,1,-247,1,0,12,8,472,2,1,0
36934,40,1,1,0,2495,1,0,12,8,135,2,3,0
36935,34,1,1,1,840,1,0,12,8,275,3,0,0
36936,35,1,1,1,-184,1,0,12,8,155,2,0,0
36938,41,7,1,1,0,1,1,12,8,125,4,0,0
36939,46,1,1,1,1583,1,0,12,8,175,5,7,0
36940,52,1,1,0,1141,1,0,12,8,22,5,0,0
36941,45,1,1,3,23,1,0,12,8,134,4,0,0
36943,33,0,2,1,422,1,0,12,8,235,2,2,0
36944,39,1,2,1,631,1,0,12,8,57,2,8,0
36946,43,10,0,0,-70,1,0,12,8,124,2,0,0
36947,43,1,1,0,483,1,0,12,8,225,3,0,0
36948,43,1,1,0,250,1,0,12,8,144,5,16,0
36949,37,1,2,2,1436,1,0,12,8,177,2,0,0
36951,31,1,2,1,616,1,0,12,8,185,3,0,0
36952,40,7,1,1,949,1,0,12,8,285,3,8,0
36953,42,1,1,0,159,1,0,12,8,295,3,0,0
36954,38,1,1,0,1455,1,0,12,8,101,2,2,0
36955,34,1,1,0,1309,1,0,12,8,456,2,1,0
36956,39,0,1,1,0,0,0,12,8,256,4,0,0
36957,58,1,2,0,26,1,0,12,8,600,4,0,0
36958,40,1,1,0,332,1,0,12,8,339,2,3,0
36959,37,9,1,1,135,1,0,12,8,268,3,0,0
36961,46,7,1,1,2381,1,0,12,8,220,3,1,0
36964,32,4,2,2,933,1,0,12,8,147,4,1,0
36966,40,1,1,0,1397,1,0,12,8,58,2,1,0
36968,38,1,1,1,0,1,0,13,8,57,5,1,0
36969,36,1,1,0,578,1,0,13,8,130,2,0,0
36970,28,9,2,1,100,1,0,13,8,70,5,0,0
36972,41,1,1,0,1356,1,0,13,8,50,2,0,0
36973,33,4,1,2,331,1,0,13,8,94,3,0,0
36974,35,9,2,1,399,1,0,13,8,496,2,3,1
36975,36,0,0,1,1089,1,0,13,8,83,5,4,0
36977,45,1,1,0,700,1,0,13,8,29,4,0,0
36978,47,3,1,1,0,1,0,13,8,20,2,0,0
36979,43,1,1,1,620,1,0,13,8,46,4,0,0
36980,28,9,1,1,-302,1,0,13,8,152,4,3,0
36981,42,1,2,3,2835,1,0,13,8,61,4,1,0
36982,46,7,1,1,451,1,1,13,8,389,4,0,0
36983,46,2,2,2,1410,1,0,13,8,91,5,9,0
36985,40,1,1,3,87,1,0,13,8,477,3,0,1
36986,39,1,1,0,481,0,0,13,8,197,3,1,0
36988,48,1,1,1,709,1,0,13,8,117,2,3,0
36989,39,4,1,2,942,1,0,13,8,564,2,4,0
36990,37,1,1,0,37,1,0,13,8,24,2,1,0
36992,30,4,2,1,222,1,0,13,8,254,3,0,0
36993,57,5,1,0,13,1,0,13,8,164,2,2,0
36994,39,1,1,0,800,1,0,13,8,53,5,6,0
36995,50,3,1,1,3016,1,0,13,8,65,5,0,0
36997,48,1,1,0,3267,1,0,13,8,6,5,0,0
36999,31,0,2,2,253,1,0,13,8,82,5,4,0
37000,30,9,2,1,1352,1,0,13,8,321,4,0,0
37002,27,9,1,1,31,0,0,13,8,136,2,0,0
37003,41,0,2,1,334,1,0,13,8,14,4,22,0
37004,42,0,0,1,154,1,0,13,8,133,2,0,0
37005,36,1,1,1,1088,1,0,13,8,77,2,2,0
37006,33,7,1,1,1078,1,0,13,8,320,4,4,0
37007,42,7,1,1,-141,1,1,13,8,211,3,3,0
37008,43,1,1,1,3,1,0,13,8,26,1,2,0
37009,47,1,1,0,1112,1,0,13,8,129,1,0,0
37011,22,8,2,1,241,1,0,13,8,200,1,0,0
37012,40,4,1,2,964,1,0,13,8,95,3,0,0
37013,57,5,0,1,-663,1,0,13,8,210,1,2,0
37015,33,1,1,1,20,1,1,13,8,259,1,3,0
37016,40,4,2,2,406,1,0,13,8,130,1,1,0
37018,47,7,1,1,-98,1,1,13,8,211,1,0,0
37019,55,5,1,1,918,1,0,13,8,87,3,1,0
37021,28,0,1,1,-97,1,0,13,8,129,1,0,0
37024,32,1,1,1,944,0,0,13,8,231,2,1,0
37025,33,0,1,1,17,1,0,13,8,74,1,1,0
37026,56,4,0,2,1263,1,0,13,8,155,1,0,0
37029,46,1,1,0,512,0,0,13,8,32,1,1,0
37030,34,0,1,0,412,1,0,13,8,217,1,2,0
37031,33,1,1,0,2000,1,0,13,8,25,1,0,0
37032,51,7,2,1,516,1,0,13,8,370,1,1,0
37033,58,1,1,1,602,1,0,13,8,201,1,0,0
37034,30,9,2,1,115,0,0,13,8,152,1,1,0
37037,32,7,2,1,481,1,0,13,8,150,3,4,0
37038,47,2,1,2,0,1,0,13,8,213,1,0,0
37039,38,9,2,1,864,1,0,13,8,364,1,1,0
37040,34,0,2,0,286,1,0,13,8,329,1,0,0
37041,33,1,1,0,41,1,0,13,8,173,1,0,0
37042,28,1,2,0,431,1,0,13,8,68,2,2,0
37043,54,9,1,1,324,1,0,13,8,51,1,0,0
37044,38,9,2,1,61,1,0,13,8,109,1,8,0
37045,33,4,0,2,312,1,1,13,8,23,1,3,0
37046,31,1,1,1,1545,1,1,13,8,207,1,0,0
37048,31,1,2,1,397,1,0,13,8,134,1,7,0
37050,42,10,1,0,-581,1,0,13,8,224,1,2,0
37051,27,4,2,2,321,1,0,13,8,173,2,1,0
37052,32,7,1,1,413,1,0,13,8,67,1,1,0
37053,49,2,2,1,259,0,0,13,8,149,1,0,0
37055,36,1,2,1,478,1,0,13,8,610,1,0,1
37056,37,7,1,1,393,1,1,13,8,95,1,1,0
37057,37,1,0,1,719,1,0,13,8,118,1,1,0
37058,33,0,1,1,139,1,1,13,8,84,1,0,0
37059,45,1,1,0,0,1,0,13,8,43,3,0,0
37060,28,1,2,1,53,1,0,13,8,93,1,0,0
37061,42,1,0,1,-580,1,1,13,8,172,1,0,0
37062,33,6,1,0,61,1,0,13,8,161,1,0,0
37063,28,1,2,1,-2,1,1,13,8,172,2,5,0
37065,39,7,1,0,276,1,1,13,8,628,1,0,0
37066,50,4,1,2,2809,1,0,13,8,200,2,9,0
37067,36,9,2,1,2151,1,0,13,8,134,1,1,0
37068,30,1,1,0,25,1,0,13,8,51,1,0,0
37070,31,7,0,1,1301,1,0,13,8,140,3,0,0
37071,38,7,2,0,-87,1,0,13,8,531,1,0,0
37072,30,7,2,1,248,1,0,13,8,87,1,0,0
37073,51,1,1,0,40,1,0,13,8,79,1,1,0
37074,50,4,0,2,100,1,1,13,8,157,1,3,0
37079,33,1,1,1,1905,1,0,13,8,39,1,2,0
37081,46,1,2,1,521,1,0,13,8,502,1,0,0
37082,42,0,2,1,664,1,0,13,8,113,1,0,0
37083,35,1,1,1,625,0,0,13,8,267,1,0,0
37085,33,4,1,2,1195,1,0,13,8,355,4,0,0
37086,41,1,2,1,925,1,0,13,8,43,1,0,0
37087,29,6,2,1,970,1,0,13,8,240,1,0,0
37088,38,1,1,0,354,1,0,13,8,47,1,0,0
37089,39,9,0,1,807,1,1,13,8,69,1,6,0
37090,55,6,1,2,1810,1,0,13,8,296,1,0,0
37093,47,3,2,0,2785,1,0,13,8,570,1,0,1
37094,37,7,2,1,-111,1,0,13,8,147,4,0,0
37095,38,1,1,0,1401,0,0,13,8,516,1,0,1
37096,30,0,0,1,55,1,0,13,8,177,4,0,0
37097,31,6,2,2,1536,1,0,13,8,388,1,0,0
37098,59,1,0,1,61,1,0,13,8,61,1,0,0
37099,33,4,2,2,0,1,0,13,8,585,1,0,1
37102,35,1,1,1,1831,1,0,13,8,96,2,2,0
37104,55,4,0,2,2171,1,1,13,8,318,5,1,0
37105,35,1,1,1,233,1,0,13,8,66,1,1,0
37106,38,1,1,0,1852,1,0,13,8,606,1,0,1
37107,39,1,1,1,462,1,0,13,8,590,1,0,1
37108,37,7,1,1,655,0,0,13,8,272,1,2,0
37109,44,9,1,2,564,1,0,13,8,88,2,0,0
37111,31,6,1,1,131,1,0,13,8,294,1,1,0
37112,32,7,1,1,99,1,0,13,8,152,3,0,0
37114,55,1,1,0,-636,1,0,13,8,15,5,3,0
37115,39,1,1,0,157,1,0,13,8,290,1,0,0
37118,44,2,1,2,1,1,0,13,8,123,2,0,0
37119,33,4,0,2,219,1,0,13,8,93,1,1,0
37120,39,4,0,2,36,0,1,13,8,133,1,0,0
37121,57,0,2,1,1615,1,0,13,8,99,1,0,0
37122,30,1,1,1,975,1,0,13,8,256,2,2,0
37123,34,1,1,1,1089,1,0,13,8,394,3,0,1
37124,42,1,1,1,2157,1,0,13,8,149,1,2,0
37125,50,1,1,0,0,1,0,13,8,131,1,2,0
37126,42,10,1,1,0,1,0,13,8,74,3,0,0
37127,45,9,0,2,378,1,1,13,8,67,2,0,0
37128,44,10,0,1,2108,1,0,13,8,152,2,1,0
37129,49,1,0,3,39,1,0,13,8,27,5,0,0
37131,32,1,1,0,50,1,0,13,8,275,1,2,0
37132,42,7,1,1,0,1,0,13,8,116,4,0,0
37133,28,0,0,1,451,1,0,13,8,302,1,1,1
37134,33,9,2,2,2565,1,0,13,8,128,2,0,0
37136,48,1,1,1,865,1,0,13,8,78,2,0,0
37137,41,9,2,0,340,1,0,13,8,262,1,1,0
37138,33,1,1,1,308,1,0,13,8,147,2,0,0
37139,35,1,1,1,323,1,0,13,8,46,1,0,0
37140,46,7,1,0,437,1,0,13,8,546,3,0,1
37141,27,0,2,1,456,0,0,13,8,104,1,0,0
37143,45,2,1,0,58,1,0,13,8,119,3,3,0
37144,24,8,2,1,493,1,0,13,8,85,4,1,0
37145,32,1,2,1,2137,0,0,13,8,423,1,1,0
37146,50,1,1,0,953,1,0,13,8,315,1,2,0
37147,49,1,1,1,119,1,0,13,8,78,1,0,0
37148,32,9,1,2,1503,1,1,13,8,44,1,2,0
37149,25,4,2,2,1,1,0,13,8,9,5,0,0
37150,48,7,2,0,-139,0,0,13,8,75,2,0,0
37151,43,4,0,2,497,0,0,13,8,66,1,22,0
37152,46,0,0,1,3201,1,0,13,8,157,3,0,0
37153,32,1,2,0,7,1,0,13,8,109,1,0,0
37155,53,0,2,1,233,1,0,13,8,101,1,0,0
37156,35,4,2,2,2749,0,0,13,8,127,1,0,0
37157,33,1,1,1,780,1,0,13,8,83,2,0,0
37158,34,1,1,1,496,1,0,13,8,333,1,0,1
37159,33,4,1,1,350,1,0,13,8,205,1,2,0
37160,34,1,2,1,2764,1,0,13,8,158,1,1,0
37161,45,1,1,1,78,1,0,13,8,408,1,0,0
37162,36,1,1,0,0,1,1,13,8,18,1,0,0
37164,27,7,2,1,468,1,0,13,8,109,1,0,0
37165,50,0,1,0,246,1,0,13,8,234,2,5,0
37166,37,4,2,2,584,1,0,13,8,115,1,0,0
37168,35,1,2,3,88,0,0,13,8,272,2,0,0
37169,28,0,2,1,207,1,0,13,8,329,1,0,0
37170,27,1,0,1,0,1,0,13,8,363,1,3,0
37171,32,1,2,1,681,0,1,13,8,589,1,0,0
37174,34,9,2,1,2131,1,0,13,8,53,1,0,0
37176,53,0,1,1,-1601,0,1,13,8,82,2,0,0
37177,40,9,0,1,-375,1,0,13,8,60,5,0,0
37179,27,8,2,1,268,1,0,13,8,528,1,2,0
37180,38,0,2,1,18,0,0,13,8,296,1,6,0
37181,35,1,1,1,247,1,1,13,8,114,1,5,0
37183,35,0,1,1,34,1,0,13,8,249,2,3,0
37184,33,4,1,2,1064,1,0,13,8,562,1,0,1
37185,40,1,1,0,328,1,0,13,8,112,1,0,0
37186,52,1,1,1,33,0,1,13,8,204,1,3,0
37187,43,1,1,0,190,1,0,13,8,168,2,0,0
37188,36,7,1,0,413,1,0,13,8,60,1,1,0
37189,42,2,1,0,759,1,0,13,8,80,1,10,0
37191,37,4,1,2,596,1,0,13,8,281,1,2,0
37192,51,1,1,0,864,1,0,13,8,321,1,0,0
37193,29,4,2,2,0,1,0,13,8,155,1,1,0
37194,36,1,1,1,1969,1,1,13,8,87,1,0,0
37195,29,1,1,0,35,1,0,13,8,149,1,0,0
37196,28,9,2,1,584,1,0,13,8,354,1,2,0
37197,42,1,2,1,382,1,0,13,8,294,1,0,0
37198,29,1,2,0,215,1,0,13,8,137,3,0,0
37199,32,1,1,1,1779,1,0,13,8,191,1,2,0
37200,35,1,1,1,577,0,0,13,8,55,1,1,0
37201,43,7,1,1,3409,1,0,13,8,172,1,0,0
37202,26,1,2,1,8,1,0,13,8,167,1,0,0
37203,50,4,1,1,42,1,0,13,8,85,2,4,0
37205,36,4,2,2,1129,1,0,13,8,444,1,0,0
37206,36,1,1,1,418,1,1,13,8,132,2,0,0
37207,40,1,0,0,54,1,0,13,8,10,5,3,0
37208,34,4,1,2,0,1,0,13,8,324,2,0,0
37209,40,1,1,1,1023,1,0,13,8,64,5,11,0
37210,45,1,1,0,2523,1,0,13,8,110,4,0,0
37212,36,1,1,0,1993,1,1,13,8,174,1,2,0
37213,31,0,2,1,387,1,0,13,8,228,2,1,0
37214,32,7,2,1,396,1,0,13,8,257,4,0,0
37215,35,1,0,0,289,1,0,13,8,296,1,0,0
37217,39,0,1,1,145,1,1,13,8,337,3,6,0
37218,32,10,1,0,309,1,0,13,8,185,1,3,0
37219,38,4,1,2,2278,1,1,13,8,244,1,0,0
37220,41,1,1,1,0,0,0,13,8,104,4,0,0
37221,44,1,1,0,186,1,0,13,8,152,1,1,0
37222,32,4,2,1,-119,1,0,13,8,231,1,1,0
37223,44,1,1,1,1311,1,0,13,8,184,1,1,0
37225,34,7,1,1,1314,1,0,13,8,124,1,0,0
37226,31,4,1,2,623,1,0,13,8,96,2,5,0
37228,49,2,1,0,282,1,1,13,8,99,1,0,0
37229,32,1,2,1,322,1,0,13,8,233,3,0,0
37230,37,4,1,2,1852,0,0,13,8,117,2,1,0
37231,54,1,2,0,-119,1,0,13,8,261,1,0,0
37232,32,4,2,2,3,1,0,13,8,568,1,0,1
37233,44,1,0,0,25,1,0,13,8,201,1,7,0
37234,45,4,0,2,2813,1,0,13,8,43,1,0,0
37235,37,9,0,1,2610,1,0,13,8,53,1,0,0
37236,40,6,1,0,2077,1,0,13,8,363,1,24,0
37237,48,1,1,1,-85,1,0,13,8,56,1,1,0
37238,43,1,1,1,171,1,0,13,8,96,1,1,0
37239,52,0,1,1,146,1,1,13,8,108,1,0,0
37240,39,0,0,1,-427,1,0,13,8,8,5,0,0
37241,58,5,2,2,1411,1,0,13,8,425,2,0,0
37242,34,0,1,2,142,1,0,13,8,459,1,0,1
37243,55,2,1,2,323,1,1,13,8,200,1,0,0
37244,37,1,1,1,387,1,1,13,8,413,1,0,0
37245,25,9,2,2,1954,1,1,13,8,66,1,1,0
37249,34,9,1,1,178,1,0,13,8,253,1,0,0
37251,36,1,0,1,52,1,0,13,8,152,1,1,0
37252,38,1,2,1,1137,0,0,13,8,316,1,0,0
37253,50,1,1,0,216,1,0,13,8,137,1,2,0
37254,51,1,1,0,3185,1,0,13,8,154,1,2,0
37255,28,3,1,1,65,1,1,13,8,165,1,1,0
37256,47,1,1,0,-287,1,0,13,8,201,1,3,0
37258,27,0,2,1,557,1,0,13,8,466,2,0,0
37259,37,4,1,2,2019,1,0,13,8,368,1,0,0
37261,32,7,1,1,28,1,0,13,8,88,1,1,0
37262,47,0,1,1,411,1,0,13,8,157,1,0,0
37263,29,0,1,1,69,1,0,13,8,77,4,0,0
37265,52,1,1,1,1117,1,0,13,8,365,1,0,0
37266,36,9,1,1,55,1,0,13,8,38,2,4,0
37267,58,5,1,0,747,1,1,13,8,104,1,0,0
37268,45,1,1,1,192,1,0,13,8,154,5,1,0
37269,21,1,2,1,292,1,1,13,8,148,4,0,0
37270,31,1,1,0,1127,1,0,13,8,43,1,1,0
37271,35,7,2,1,143,1,1,13,8,68,1,2,0
37272,31,0,1,1,879,1,0,13,8,394,1,0,1
37273,59,4,1,1,771,0,0,13,8,125,2,3,0
37274,39,1,1,0,1004,1,0,13,8,364,2,0,0
37275,37,1,1,1,3173,1,0,13,8,179,1,0,0
37276,35,7,2,1,-639,1,1,13,8,427,1,0,0
37277,35,9,2,1,450,1,0,13,8,63,1,0,0
37278,34,9,1,1,-56,1,0,13,8,197,2,0,0
37279,35,10,2,1,2116,1,0,13,8,409,2,0,0
37280,36,4,1,2,481,1,0,13,8,215,1,3,0
37281,36,1,2,1,-1157,1,0,13,8,323,2,0,0
37282,32,4,2,1,416,1,0,13,8,290,1,2,0
37283,29,1,1,1,1052,1,0,13,8,147,1,0,0
37284,38,1,2,1,3344,1,0,13,8,143,1,5,0
37285,40,7,1,1,-378,1,1,13,8,541,1,6,0
37286,30,7,0,1,0,1,0,13,8,172,1,0,0
37288,46,1,0,0,-35,1,0,13,8,69,1,0,0
37289,49,0,0,0,112,1,0,13,8,79,1,0,0
37290,45,4,0,2,-946,1,0,13,8,213,1,0,0
37291,28,9,2,2,1026,1,0,13,8,101,3,0,0
37292,37,1,1,1,0,1,0,13,8,54,1,1,0
37293,30,7,0,1,341,1,0,13,8,54,1,1,0
37294,34,6,2,2,1798,1,0,13,8,196,3,0,0
37295,39,1,1,1,1360,1,0,13,8,247,1,0,0
37296,41,0,1,1,158,1,0,13,8,426,1,2,0
37297,44,1,0,1,338,1,0,13,8,133,1,1,0
37298,37,9,2,1,267,0,0,13,8,121,1,0,0
37299,33,7,1,1,162,1,0,13,8,135,1,2,0
37300,35,1,0,1,0,1,0,13,8,404,2,0,0
37301,51,0,1,1,42,1,0,13,8,80,2,0,0
37302,51,1,0,0,37,1,0,13,8,341,1,0,0
37303,39,1,1,0,499,1,0,13,8,156,1,0,0
37304,30,0,1,1,396,1,0,13,8,366,3,2,1
37305,50,7,1,1,481,1,0,13,8,168,1,0,0
37306,45,1,0,0,-69,1,0,13,8,118,2,0,0
37307,44,1,0,0,70,1,0,13,8,176,1,0,0
37308,32,7,1,1,1670,0,0,13,8,223,1,2,0
37309,34,4,1,2,3050,1,0,13,8,469,1,0,1
37310,55,1,0,3,276,1,0,13,8,35,1,0,0
37311,37,3,0,1,1040,1,0,13,8,199,1,2,0
37312,31,1,1,0,951,1,0,13,8,206,1,0,0
37314,32,1,1,1,-64,1,0,13,8,641,1,0,0
37315,43,4,0,1,229,1,1,13,8,163,1,0,0
37317,47,1,1,0,-169,0,1,13,8,234,1,3,0
37318,32,4,2,2,593,1,0,13,8,86,3,0,0
37319,43,6,0,1,484,1,0,13,8,180,2,6,0
37320,34,1,1,1,0,1,0,13,8,68,4,3,0
37322,59,1,1,0,-91,1,0,13,8,239,1,5,0
37324,45,2,0,2,0,1,0,13,8,325,2,0,0
37325,45,1,1,2,23,1,1,13,8,234,3,0,0
37326,56,4,0,0,26,1,0,13,8,194,4,2,0
37327,37,1,1,1,513,1,0,13,8,134,1,3,0
37329,29,9,2,1,0,1,1,13,8,77,4,0,0
37331,32,4,0,2,1804,1,0,13,8,122,1,1,0
37332,37,4,2,2,0,1,0,13,8,109,1,1,0
37333,50,4,1,0,117,1,0,13,8,216,4,0,0
37335,36,4,2,2,1,1,0,13,8,131,1,0,0
37336,33,1,2,0,863,1,0,13,8,622,3,0,1
37337,59,0,1,1,506,1,0,13,8,281,1,0,0
37338,37,1,1,1,198,1,0,13,8,156,5,2,0
37339,35,1,2,1,546,1,0,13,8,161,2,0,0
37340,30,1,1,0,236,1,0,13,8,44,1,1,0
37341,40,7,0,1,282,1,0,13,8,240,1,1,0
37342,34,10,1,1,0,1,0,13,8,172,1,0,0
37343,31,1,1,1,864,1,1,13,8,127,1,0,0
37344,31,1,1,1,1078,1,0,13,8,248,1,3,0
37345,36,1,1,0,679,1,1,13,8,115,1,0,0
37346,44,4,2,1,-228,1,1,13,8,38,1,2,0
37347,27,2,1,2,79,1,1,13,8,201,1,3,0
37348,25,6,2,2,882,1,0,13,8,341,1,0,0
37349,30,8,2,2,228,1,0,13,8,314,2,0,1
37350,36,7,1,2,702,1,0,13,8,52,4,0,0
37351,36,4,2,1,1331,1,0,13,8,77,3,1,0
37352,40,1,2,0,147,1,0,13,8,109,1,0,0
37353,30,0,2,1,186,1,0,13,8,390,1,0,0
37355,51,10,1,1,-13,1,0,13,8,361,1,1,0
